aluno_id,frequencia_semanal,tipo_plano,total_checkins,recency_days
2390,3,1,1,173.0
1272,1,3,2,136.0
5067,5,3,0,
6831,6,3,8,12.0
1567,5,2,1,163.0
4894,6,2,0,
3167,1,3,8,2.0
4675,4,1,1,48.0
8709,2,2,10,2.0
3220,2,1,5,20.0
263,6,3,8,4.0
9672,5,2,0,
7931,5,2,4,15.0
8114,4,1,7,30.0
8770,5,2,8,6.0
784,6,2,8,40.0
6239,3,2,7,27.0
3051,1,1,6,32.0
7893,3,2,10,3.0
6541,4,2,3,69.0
7771,4,1,0,
6189,6,3,10,2.0
2034,4,2,5,27.0
1668,3,3,7,74.0
4238,1,3,4,58.0
7144,3,2,3,98.0
5173,4,3,5,81.0
7809,2,2,6,70.0
7658,2,1,7,30.0
5357,6,3,1,25.0
2506,6,3,8,1.0
717,5,3,1,22.0
6795,2,3,7,0.0
7598,1,3,6,24.0
2580,1,3,7,8.0
8502,4,1,7,28.0
4319,3,2,10,6.0
1938,3,3,2,15.0
48,2,3,2,106.0
7464,3,2,4,126.0
4907,6,1,10,23.0
8338,1,1,8,34.0
9877,4,3,8,9.0
6253,6,2,1,9.0
4243,6,3,10,37.0
3081,4,2,9,40.0
3835,3,1,8,33.0
3340,6,1,10,12.0
2766,6,1,6,1.0
5142,4,3,2,54.0
8985,1,1,0,
1218,2,1,4,15.0
2032,1,2,0,
4547,6,1,1,12.0
7622,2,1,9,8.0
7755,5,2,9,1.0
456,1,3,9,58.0
4780,1,3,0,
2145,3,1,0,
3959,1,2,3,141.0
796,1,1,5,25.0
1896,4,3,8,14.0
1281,6,2,1,45.0
1247,4,1,3,1.0
531,6,2,1,59.0
7225,2,2,1,122.0
2731,4,1,0,
7339,6,1,1,89.0
4318,6,2,9,7.0
546,1,1,5,38.0
3028,4,1,5,78.0
5181,1,2,10,23.0
8610,2,3,10,7.0
6525,5,1,5,61.0
297,4,1,3,96.0
5154,4,3,8,8.0
4846,2,2,9,31.0
1261,2,2,10,57.0
6991,1,1,7,21.0
2395,3,1,1,157.0
7271,5,2,6,49.0
3791,6,1,9,0.0
233,2,3,6,29.0
3235,5,3,8,13.0
3665,4,1,7,72.0
2290,1,1,5,8.0
4629,4,1,1,48.0
3897,3,3,3,15.0
2781,2,3,6,2.0
1383,4,3,5,2.0
3144,5,3,10,39.0
1345,6,1,4,10.0
723,1,3,2,31.0
8910,4,2,10,4.0
4119,3,3,10,31.0
4228,1,3,7,19.0
6827,4,3,0,
497,6,1,0,
8271,6,3,9,1.0
2668,6,2,6,3.0
155,2,1,5,40.0
8340,4,2,5,30.0
2950,3,2,6,8.0
3670,2,3,0,
7314,6,3,2,28.0
6021,1,2,6,3.0
2507,2,2,3,87.0
6840,5,3,6,91.0
2673,2,3,2,56.0
7387,5,1,2,37.0
7091,4,1,1,46.0
8212,6,1,0,
6165,3,1,1,116.0
5012,4,2,2,98.0
9134,2,1,7,5.0
3891,3,1,8,32.0
2421,3,2,7,30.0
7152,3,2,6,11.0
6223,3,2,6,41.0
1949,4,2,0,
2786,6,3,5,20.0
5661,4,1,10,11.0
9454,3,2,3,25.0
7220,6,3,7,24.0
2295,5,2,2,78.0
2677,6,2,0,
4856,4,3,10,43.0
5276,4,1,3,32.0
9693,4,3,2,87.0
8231,3,2,9,30.0
865,5,3,6,45.0
2257,2,3,1,10.0
8351,5,2,10,11.0
7744,3,1,9,21.0
5690,2,3,6,29.0
809,1,1,0,
6545,5,2,4,21.0
4943,2,3,7,5.0
908,1,2,4,45.0
8122,3,1,1,121.0
4753,6,2,8,4.0
4270,2,3,2,31.0
2377,5,1,4,73.0
2957,6,1,10,30.0
684,4,2,7,20.0
7457,1,2,2,86.0
3928,2,1,7,42.0
1156,6,1,6,36.0
1935,1,3,1,151.0
396,4,1,8,10.0
6272,3,1,1,2.0
5428,5,1,6,9.0
4072,5,3,1,179.0
6725,6,2,7,20.0
514,5,1,6,0.0
2356,5,2,7,7.0
3053,6,1,3,20.0
2308,3,1,5,6.0
9836,4,2,5,19.0
2767,5,3,3,4.0
9667,3,1,1,3.0
2097,3,2,4,17.0
1056,6,2,5,3.0
7005,1,1,1,2.0
4697,2,3,4,51.0
9642,3,1,4,10.0
4478,4,3,1,175.0
6518,2,3,7,33.0
3768,5,2,0,
8356,2,3,5,5.0
4162,3,2,3,29.0
5997,2,3,0,
98,6,1,5,5.0
8268,1,3,7,14.0
2833,4,2,5,23.0
7355,4,1,4,5.0
3622,6,3,8,10.0
8532,2,3,6,0.0
7649,6,3,1,133.0
4860,2,2,9,20.0
1132,6,2,9,12.0
4877,6,3,4,17.0
3904,2,3,1,169.0
8545,3,1,3,49.0
5238,5,1,8,7.0
306,5,1,2,18.0
9907,6,2,10,8.0
9339,4,3,8,14.0
8011,1,2,2,28.0
4337,5,3,6,46.0
8671,5,3,2,12.0
6577,3,1,6,17.0
72,6,3,1,27.0
1960,2,1,9,15.0
5762,1,3,5,44.0
7962,2,2,4,8.0
9118,6,2,3,58.0
6343,2,1,4,40.0
6160,1,3,3,14.0
4327,2,3,9,25.0
3609,1,2,9,51.0
3033,1,1,0,
5272,5,1,5,21.0
3974,2,1,7,3.0
8566,2,3,10,6.0
813,5,2,7,4.0
7922,3,1,5,28.0
1298,4,1,9,5.0
574,3,1,10,0.0
4637,6,2,0,
4146,1,1,0,
2293,4,2,10,0.0
225,6,1,8,17.0
4961,1,1,0,
4955,5,1,4,24.0
9408,4,1,10,52.0
6046,4,2,4,0.0
8685,1,3,6,10.0
5251,6,3,10,16.0
1496,4,2,8,15.0
174,2,1,9,11.0
1375,2,1,5,39.0
2508,5,2,0,
1419,1,1,1,38.0
7195,6,1,2,30.0
2619,5,3,8,8.0
4378,6,2,7,10.0
6524,1,3,7,18.0
975,1,2,8,2.0
4089,3,3,10,18.0
6470,6,1,2,34.0
2064,3,3,0,
8200,6,2,10,26.0
7907,2,1,8,15.0
1292,4,2,10,7.0
6144,5,2,8,4.0
3557,2,2,10,83.0
8572,5,2,7,29.0
915,4,1,1,144.0
6875,2,3,5,10.0
207,1,2,4,8.0
979,3,1,8,9.0
2103,5,2,5,32.0
871,2,3,7,19.0
9368,6,1,9,45.0
6137,2,3,0,
7342,5,3,1,67.0
3624,4,3,4,12.0
4012,4,3,6,21.0
7636,1,3,3,132.0
5122,6,1,3,0.0
3687,6,3,2,7.0
5866,2,3,5,50.0
3262,3,1,10,8.0
6803,1,2,8,2.0
7296,4,2,10,3.0
4043,5,1,9,2.0
9620,2,3,10,20.0
4039,2,2,6,11.0
6115,1,1,8,46.0
6924,6,1,8,1.0
2364,1,1,8,22.0
5830,4,2,9,8.0
392,3,1,1,19.0
9065,6,1,5,41.0
6579,6,3,9,17.0
1500,4,3,3,142.0
2931,4,1,9,47.0
580,5,2,1,165.0
7735,3,3,6,37.0
9302,2,3,4,77.0
8861,2,2,8,4.0
5041,1,3,0,
912,6,3,10,11.0
8813,4,2,5,50.0
5933,1,1,7,5.0
938,4,3,5,56.0
8276,5,2,10,18.0
9178,3,3,1,39.0
6960,2,3,1,95.0
3656,3,1,0,
6163,1,1,6,7.0
6172,4,1,9,41.0
3472,3,3,9,1.0
9107,6,3,10,11.0
6680,5,1,7,36.0
6629,5,3,2,58.0
554,5,2,10,20.0
6039,4,2,10,17.0
2491,1,2,0,
7860,5,2,0,
8224,5,2,6,27.0
8027,3,1,3,17.0
4853,3,1,3,10.0
9085,2,2,2,1.0
1933,5,3,0,
4736,3,3,2,4.0
7458,2,3,0,
5934,4,1,6,12.0
4258,4,2,6,59.0
509,3,3,9,14.0
9656,2,3,7,68.0
4234,2,1,4,16.0
1067,1,1,2,74.0
8646,4,1,7,34.0
4316,3,1,9,26.0
1599,2,2,3,25.0
4036,6,1,9,35.0
1408,2,3,10,12.0
641,1,3,5,26.0
475,2,1,5,102.0
6837,4,3,7,24.0
8784,5,1,10,41.0
5632,6,2,2,47.0
888,2,2,5,6.0
9736,4,3,1,5.0
8576,5,1,9,5.0
6903,6,1,2,110.0
7358,2,2,2,117.0
7094,2,2,3,138.0
502,5,2,9,22.0
4988,2,3,0,
3382,3,3,6,125.0
9472,1,2,8,20.0
40,6,2,0,
4640,6,1,6,38.0
8476,2,1,5,27.0
1166,6,3,6,42.0
9686,5,3,6,38.0
8607,1,3,4,53.0
8528,4,1,2,98.0
4182,5,1,9,12.0
9319,1,2,6,73.0
7213,5,2,1,107.0
6120,2,1,4,57.0
2547,5,2,9,4.0
9747,6,1,10,20.0
6839,5,2,7,5.0
5602,1,2,4,8.0
3577,3,1,0,
9490,3,2,0,
5978,4,2,9,12.0
3707,2,2,5,39.0
4781,1,3,0,
7733,3,2,10,69.0
4307,2,3,0,
4419,1,2,4,54.0
2867,4,3,10,6.0
8196,4,2,9,5.0
4091,2,3,10,4.0
7707,6,3,6,8.0
5943,3,2,3,27.0
3945,4,2,10,28.0
2821,5,3,9,33.0
6600,5,1,1,56.0
4425,2,1,0,
2814,2,2,5,13.0
2910,1,3,0,
7472,4,3,9,29.0
7349,5,3,2,88.0
9560,5,3,7,19.0
5007,2,3,7,10.0
6300,5,1,8,10.0
1201,1,2,9,22.0
9716,1,2,1,119.0
5652,3,2,9,13.0
6502,3,2,9,2.0
446,3,1,2,58.0
8408,2,1,0,
8632,1,2,8,34.0
8753,1,3,10,25.0
219,5,1,8,8.0
2618,1,3,3,52.0
7513,1,1,9,22.0
9207,2,1,4,9.0
3667,6,1,9,5.0
2524,5,1,6,20.0
6400,5,2,10,44.0
414,4,1,7,0.0
9696,1,3,6,10.0
4111,1,3,10,3.0
5673,4,2,10,7.0
1452,4,3,2,40.0
9679,2,3,3,58.0
9167,2,1,3,60.0
1846,2,2,0,
6868,2,1,7,47.0
6501,6,2,4,64.0
3072,5,2,5,20.0
5327,2,2,0,
2045,3,2,3,13.0
410,6,1,5,10.0
6934,5,3,7,13.0
8159,2,3,4,19.0
7580,1,3,3,110.0
7432,5,3,6,23.0
3005,4,2,8,6.0
9377,4,1,4,40.0
9211,3,3,10,28.0
6001,4,3,0,
9528,3,2,0,
3978,2,2,8,14.0
2044,4,1,7,19.0
9699,5,2,10,2.0
7579,5,3,10,50.0
4241,1,1,6,6.0
1291,6,2,10,6.0
8205,1,1,3,33.0
9094,5,2,1,84.0
7588,4,1,8,54.0
9875,1,1,4,10.0
9228,5,2,8,2.0
7114,2,1,7,39.0
4027,4,3,1,152.0
6551,5,2,3,21.0
1105,3,1,7,13.0
886,6,3,3,8.0
3390,3,1,0,
6155,6,2,2,58.0
810,4,2,0,
4390,1,1,5,23.0
2856,1,1,8,35.0
2101,3,2,2,24.0
2710,5,3,10,5.0
5152,3,2,8,15.0
3804,3,3,2,44.0
3445,5,2,2,81.0
1710,4,2,5,22.0
6131,5,2,3,16.0
4864,4,2,4,68.0
8107,1,3,8,50.0
9938,1,3,1,35.0
8966,6,1,7,4.0
2552,2,3,7,2.0
8816,3,2,1,39.0
1102,1,3,7,3.0
4166,5,2,7,0.0
4979,1,3,6,39.0
2818,5,1,9,4.0
6703,4,3,7,21.0
3579,2,3,3,60.0
2017,1,1,5,51.0
1506,6,1,0,
170,4,3,1,121.0
6322,6,2,6,34.0
712,4,1,4,38.0
3564,1,2,2,7.0
3514,3,3,1,79.0
513,3,1,0,
1740,3,2,6,22.0
473,2,3,0,
4108,2,2,4,50.0
8255,5,1,9,11.0
415,1,3,5,48.0
4525,5,3,8,31.0
4466,6,1,7,31.0
1835,4,1,0,
9988,1,1,3,11.0
1365,2,3,1,99.0
9127,6,2,9,8.0
7193,1,2,4,10.0
5766,6,1,9,15.0
2985,3,1,2,81.0
7805,2,2,9,20.0
9702,3,3,3,30.0
9784,1,2,4,65.0
9247,2,1,5,21.0
2272,4,2,7,27.0
5705,3,3,2,74.0
630,5,1,3,47.0
1704,6,2,7,52.0
575,1,3,3,8.0
4465,2,1,2,28.0
9730,3,1,9,7.0
8435,6,3,1,129.0
1701,6,1,5,4.0
5422,4,2,6,9.0
5707,2,3,0,
6387,1,3,5,16.0
4392,6,2,6,5.0
4209,6,3,0,
6482,5,1,5,35.0
3498,5,2,1,163.0
1473,4,2,6,13.0
1440,3,3,2,95.0
3209,4,1,0,
3295,5,2,4,34.0
8501,3,1,5,34.0
2662,3,1,6,3.0
7631,4,2,2,92.0
2457,2,3,9,10.0
2294,4,2,10,42.0
622,3,1,6,18.0
1765,4,1,6,15.0
1479,1,1,6,30.0
1593,5,3,4,64.0
9394,6,2,9,40.0
1926,2,1,9,17.0
6320,4,1,10,16.0
5868,1,1,0,
388,1,1,10,64.0
9162,4,3,6,6.0
4721,6,3,2,43.0
4535,4,1,7,50.0
3740,1,3,8,26.0
3021,5,1,7,8.0
4888,5,1,7,45.0
205,1,2,9,2.0
5521,6,1,8,10.0
2085,6,2,5,23.0
325,1,3,5,107.0
4764,2,1,6,15.0
9653,3,1,6,2.0
7446,6,1,4,87.0
334,1,2,9,17.0
2347,6,3,8,53.0
9307,3,2,9,1.0
8979,4,1,8,61.0
6514,6,3,3,114.0
6363,6,3,5,11.0
2566,1,2,10,16.0
7407,5,1,4,70.0
8348,4,1,10,47.0
5970,2,2,2,123.0
2462,1,2,1,108.0
9351,6,3,1,170.0
9433,1,3,3,46.0
1109,3,1,9,9.0
4622,5,2,0,
5956,6,1,6,58.0
2516,3,2,3,81.0
5671,1,3,8,2.0
1777,3,1,7,9.0
1842,6,2,7,13.0
300,1,1,6,2.0
7914,6,1,2,43.0
4551,3,3,6,12.0
662,2,3,3,69.0
6465,2,1,6,10.0
1133,5,2,1,65.0
4152,2,3,2,24.0
2137,6,2,9,25.0
9431,6,3,1,32.0
8852,5,3,10,14.0
2955,6,3,8,10.0
6995,4,1,5,15.0
3874,1,3,5,83.0
5603,1,2,10,42.0
2912,5,2,5,56.0
2118,5,2,9,38.0
8188,3,2,5,27.0
53,5,1,10,2.0
336,4,2,2,74.0
3513,4,2,0,
7790,1,3,5,23.0
2666,2,3,0,
5599,2,1,4,96.0
139,2,1,10,22.0
8433,3,1,6,12.0
8843,3,2,7,1.0
6214,1,3,10,0.0
2959,4,1,9,18.0
3873,4,2,9,29.0
9649,2,1,6,15.0
1537,6,1,6,31.0
6979,2,2,4,34.0
1734,4,1,3,9.0
5131,2,2,7,3.0
825,6,3,4,71.0
731,2,2,9,41.0
2219,6,1,5,5.0
2072,3,3,1,56.0
7059,5,3,6,1.0
3015,3,3,9,13.0
2801,4,2,10,20.0
9788,2,2,7,5.0
9385,2,3,8,32.0
5090,4,3,2,6.0
9449,5,1,3,21.0
8156,5,2,8,10.0
549,2,1,4,37.0
8616,2,2,8,26.0
8591,3,3,7,8.0
380,1,2,2,14.0
9193,6,2,6,4.0
4216,5,2,1,87.0
9597,1,3,8,3.0
130,5,1,3,130.0
3141,3,2,0,
9525,2,3,3,21.0
6305,6,2,10,2.0
4064,6,3,5,34.0
9537,4,1,7,11.0
4305,1,1,7,10.0
1772,3,3,3,42.0
1669,6,1,8,3.0
7605,5,2,9,2.0
8277,2,1,6,49.0
6805,1,3,9,30.0
4073,1,3,9,46.0
5981,2,1,10,9.0
6767,2,3,6,40.0
4432,6,3,6,52.0
4264,6,2,3,24.0
9847,3,3,9,36.0
5534,6,1,10,13.0
2471,1,1,7,17.0
5595,4,2,0,
1598,1,3,5,10.0
6909,6,3,5,23.0
2271,6,2,9,27.0
5381,3,1,0,
2502,6,3,0,
3829,2,3,7,8.0
1719,2,1,3,78.0
8028,3,3,4,38.0
4681,4,2,4,102.0
3546,6,2,5,63.0
493,6,2,5,36.0
2270,3,1,8,19.0
7153,6,2,9,25.0
3197,4,3,9,0.0
8586,5,1,9,6.0
9194,5,1,0,
8556,5,2,5,60.0
4324,6,1,1,26.0
4509,6,2,6,21.0
2406,1,2,8,15.0
3448,2,2,6,8.0
1252,3,2,7,14.0
9785,6,1,9,14.0
9133,6,3,8,29.0
5072,2,3,10,17.0
2888,4,3,3,27.0
7262,2,3,2,28.0
3889,2,2,1,124.0
1722,1,2,5,20.0
7993,6,2,2,116.0
4608,5,1,2,8.0
7621,2,2,4,46.0
5025,3,1,2,1.0
8364,4,3,9,34.0
9124,5,3,8,20.0
1361,6,2,4,117.0
4496,6,1,1,16.0
8377,1,1,7,55.0
3615,6,1,5,3.0
6280,6,2,2,25.0
9058,6,2,10,17.0
3272,3,3,5,13.0
5219,3,1,3,63.0
6917,5,2,5,22.0
3866,3,3,9,0.0
5004,6,3,8,9.0
3636,4,2,3,73.0
6993,5,2,0,
2325,2,1,0,
3255,5,3,0,
9713,1,2,1,137.0
6893,1,1,0,
2381,1,2,10,1.0
4122,5,2,5,8.0
604,2,1,0,
9012,4,2,6,17.0
7974,1,1,7,9.0
562,4,1,6,27.0
2279,3,3,5,72.0
1228,6,2,2,8.0
8789,4,2,0,
5359,4,1,2,27.0
3320,5,1,8,14.0
4842,6,3,2,77.0
2030,5,3,9,3.0
8041,4,2,1,71.0
3456,1,1,1,146.0
6053,5,2,7,72.0
1611,4,3,5,26.0
1724,2,3,4,12.0
7643,5,2,6,63.0
2503,4,2,8,24.0
581,2,3,10,12.0
8312,1,1,2,85.0
3119,3,2,7,15.0
3075,4,2,3,30.0
2237,6,1,8,22.0
8710,6,1,8,2.0
8297,2,2,1,174.0
1134,5,3,0,
8310,3,3,8,12.0
7578,1,2,10,3.0
7667,3,3,1,130.0
1511,5,3,6,10.0
8289,5,1,0,
9409,6,1,1,150.0
4564,4,2,2,30.0
9578,3,3,8,0.0
4447,5,2,3,126.0
7482,3,3,9,0.0
9780,3,3,0,
4296,6,1,7,9.0
2154,5,1,0,
4609,5,2,8,13.0
5192,3,3,0,
3161,4,1,6,15.0
1497,3,2,2,31.0
8368,6,1,10,3.0
8473,3,1,9,0.0
1875,4,3,4,18.0
7198,5,1,6,71.0
1618,4,3,4,8.0
1402,2,1,1,45.0
7191,2,2,3,21.0
7132,6,2,8,1.0
4699,2,2,9,17.0
1061,1,3,1,115.0
1,6,3,9,8.0
7999,5,3,7,25.0
76,1,1,7,16.0
2384,5,1,5,25.0
2260,6,3,5,77.0
9888,4,3,1,80.0
8783,6,3,8,10.0
7218,4,3,9,41.0
2373,5,2,10,30.0
9450,2,1,10,29.0
4437,4,3,2,22.0
5742,5,3,3,63.0
346,4,3,0,
68,1,2,7,30.0
1002,1,2,0,
773,6,1,3,19.0
3316,4,3,9,30.0
5858,4,3,9,30.0
5855,6,3,8,79.0
5221,2,2,10,4.0
9392,2,3,10,20.0
5881,2,2,8,56.0
9547,2,3,0,
7030,2,2,9,22.0
2860,6,3,5,14.0
5812,6,3,8,15.0
3070,1,1,4,45.0
6880,4,2,5,12.0
7074,2,3,6,2.0
7146,2,2,5,9.0
6296,3,2,8,9.0
9125,5,2,5,7.0
1997,5,2,3,7.0
504,4,1,2,78.0
8155,3,2,8,21.0
6112,6,3,4,11.0
3343,5,3,8,20.0
1504,6,2,10,13.0
547,5,3,5,5.0
8655,4,3,9,8.0
7417,5,1,7,24.0
5558,5,3,6,15.0
818,2,2,5,5.0
9250,2,3,2,70.0
7395,1,2,5,86.0
737,2,2,10,1.0
7138,3,1,6,23.0
3926,4,1,6,33.0
8127,2,1,10,35.0
7829,3,3,5,0.0
2289,1,1,9,3.0
7991,5,1,9,8.0
6260,1,3,4,95.0
4075,6,3,10,6.0
2472,2,3,9,50.0
8108,3,2,1,147.0
4952,2,3,3,8.0
9131,6,1,0,
2197,4,2,0,
9169,6,2,5,12.0
6510,1,1,1,143.0
7106,3,1,0,
7871,3,3,7,29.0
3365,6,3,10,4.0
8324,6,1,9,7.0
5293,2,2,7,45.0
2834,4,3,6,25.0
2926,1,3,4,21.0
5556,3,1,4,52.0
9683,5,3,4,0.0
5382,3,2,2,79.0
2056,2,2,7,30.0
9985,1,3,0,
5098,1,1,8,5.0
9999,2,2,5,25.0
7948,3,1,3,1.0
2144,5,3,6,10.0
7047,1,3,0,
9645,5,3,8,10.0
5260,3,2,7,14.0
5982,6,3,4,22.0
9163,5,2,0,
2409,3,3,2,120.0
7258,2,1,5,27.0
2020,1,3,9,26.0
5223,5,1,2,92.0
2862,6,1,9,28.0
8176,1,1,10,15.0
6143,6,3,7,12.0
5962,6,1,8,11.0
1280,6,2,0,
9485,5,3,0,
1068,1,1,6,34.0
8918,4,3,3,59.0
9901,6,2,8,3.0
1245,5,1,0,
9949,2,2,9,36.0
9853,3,1,10,23.0
8558,5,1,10,19.0
6955,1,1,6,41.0
7016,2,3,6,43.0
5798,5,1,9,6.0
5048,4,1,3,57.0
9470,1,3,1,176.0
516,2,2,5,7.0
542,2,2,8,29.0
395,5,3,5,29.0
9782,2,1,1,76.0
8373,6,3,0,
3574,3,1,0,
882,2,3,4,55.0
5561,1,1,2,82.0
955,6,1,9,6.0
3201,4,2,8,29.0
7813,5,2,2,74.0
6562,1,3,8,42.0
9674,3,2,8,48.0
5853,4,2,4,12.0
7268,4,1,7,0.0
5681,1,1,1,176.0
5110,6,2,5,54.0
3353,5,2,4,32.0
221,3,2,3,102.0
2251,2,2,7,3.0
5728,5,2,2,95.0
6538,6,2,0,
9331,4,3,1,124.0
1207,1,1,2,131.0
9562,2,2,3,39.0
8956,5,2,6,16.0
2882,3,3,4,21.0
3983,4,2,2,115.0
3024,3,1,2,124.0
7635,5,1,3,29.0
7894,3,3,0,
4491,1,3,7,14.0
2340,2,1,6,59.0
5500,1,3,1,162.0
5342,1,3,9,48.0
1327,5,3,3,85.0
8295,3,2,10,11.0
7787,6,2,0,
150,6,2,7,22.0
7043,5,2,6,10.0
2304,4,3,8,7.0
5706,1,1,4,4.0
3283,5,2,1,62.0
8860,2,3,3,56.0
8470,2,1,6,14.0
5831,3,2,8,46.0
8323,6,1,3,21.0
4213,4,1,3,89.0
1355,2,2,2,48.0
8692,2,3,0,
5158,4,3,6,47.0
6511,4,1,2,1.0
4958,6,2,4,0.0
1867,2,2,1,67.0
3795,6,3,3,18.0
1125,3,2,5,3.0
928,2,3,6,29.0
5497,6,1,10,3.0
520,1,1,3,35.0
4037,4,1,2,35.0
7987,1,2,5,16.0
5134,3,3,0,
6062,5,3,0,
1798,6,2,9,18.0
2335,5,3,2,26.0
1269,1,2,7,16.0
652,5,3,5,16.0
6990,6,1,2,15.0
6883,1,2,2,93.0
8230,5,1,8,34.0
1560,3,1,4,24.0
6430,4,3,5,49.0
8980,1,3,10,10.0
70,4,3,3,24.0
8174,6,1,6,37.0
5084,1,2,3,89.0
758,6,1,7,6.0
8034,2,3,3,8.0
8456,2,1,1,145.0
6002,4,1,8,27.0
3407,1,1,8,26.0
8938,2,2,5,39.0
4756,6,3,0,
7996,3,1,10,15.0
8091,6,2,10,15.0
4741,2,3,1,36.0
5508,3,3,3,18.0
3935,2,2,3,75.0
9565,3,3,2,61.0
1831,5,3,5,16.0
8058,6,1,9,47.0
7202,6,2,6,12.0
5311,4,1,3,93.0
6517,1,2,6,14.0
5752,4,2,4,43.0
6354,1,2,10,12.0
6983,3,2,1,50.0
6945,6,2,9,0.0
7301,1,3,0,
6431,2,2,8,10.0
5733,4,1,1,152.0
2125,6,2,6,35.0
9257,4,2,5,44.0
2642,3,3,1,14.0
638,3,1,5,31.0
6625,6,3,0,
9750,6,2,5,12.0
940,5,1,10,2.0
7054,4,1,1,62.0
6544,3,2,8,10.0
4968,3,2,7,2.0
42,5,1,2,30.0
2631,4,3,7,31.0
8670,6,3,2,91.0
4188,6,3,2,98.0
4791,3,1,4,8.0
4407,4,3,10,16.0
1742,1,1,8,31.0
8851,1,2,3,18.0
8563,4,3,7,25.0
2420,4,3,7,38.0
1372,2,2,9,18.0
658,3,1,2,115.0
7174,6,1,9,0.0
6939,1,1,10,18.0
4417,4,1,10,22.0
3854,4,2,1,20.0
3140,1,1,4,28.0
8913,2,1,2,54.0
7281,5,3,3,17.0
3700,2,2,5,67.0
7938,5,3,5,7.0
5808,4,3,2,39.0
8292,6,3,9,28.0
7540,6,1,10,3.0
1857,4,1,5,26.0
8050,2,2,3,32.0
1782,1,2,6,28.0
6010,5,2,3,23.0
2661,3,2,2,31.0
4470,2,2,3,41.0
4066,5,1,1,92.0
7089,1,3,7,5.0
4884,3,3,10,3.0
2764,3,1,6,15.0
5875,4,3,6,0.0
7939,5,1,6,1.0
8437,4,1,5,21.0
5093,4,1,4,29.0
1606,4,3,8,75.0
5600,2,2,10,1.0
1312,4,2,9,2.0
9103,5,3,4,20.0
5054,3,2,10,14.0
2684,2,2,4,3.0
3824,5,2,9,15.0
3561,2,3,4,38.0
9964,4,1,10,4.0
5472,4,1,6,3.0
6113,2,1,8,2.0
822,4,3,8,16.0
2825,3,3,6,39.0
8560,5,3,7,15.0
1025,3,1,4,6.0
175,2,1,7,24.0
596,6,2,3,24.0
3018,1,3,5,15.0
9236,4,1,6,38.0
5732,2,1,3,0.0
9206,2,2,6,39.0
3301,4,3,2,58.0
3282,3,2,5,52.0
1776,2,1,7,5.0
9113,1,1,8,4.0
1104,3,1,5,37.0
6908,6,3,10,17.0
9846,5,1,5,65.0
1975,5,1,10,9.0
128,6,2,4,10.0
8246,3,2,7,44.0
1992,3,1,4,72.0
8444,4,1,9,4.0
2275,3,3,4,73.0
7449,4,3,0,
5800,3,2,0,
3253,6,3,2,87.0
534,6,2,10,8.0
637,1,2,9,21.0
7070,3,1,6,27.0
2599,2,3,10,23.0
222,1,1,4,79.0
6013,3,2,1,152.0
4610,5,1,1,141.0
9770,3,2,4,133.0
7785,2,3,9,35.0
7009,5,1,9,6.0
2791,4,2,9,48.0
922,2,3,1,122.0
787,4,1,9,18.0
3921,1,2,3,59.0
7052,4,3,10,30.0
6825,1,2,5,26.0
6989,3,2,2,104.0
2920,6,1,0,
3432,3,3,7,24.0
2555,4,1,4,5.0
4811,3,2,4,74.0
6346,3,3,10,35.0
5712,1,3,8,27.0
5822,1,3,1,49.0
5157,4,3,5,13.0
8635,1,3,1,75.0
7563,2,3,8,2.0
563,4,2,3,1.0
4206,1,3,0,
1616,3,2,6,12.0
5053,4,2,1,15.0
8825,3,1,7,19.0
3981,5,1,4,17.0
3417,2,2,9,20.0
4885,5,3,5,27.0
4003,3,2,0,
2098,2,3,5,5.0
3138,1,2,5,67.0
5917,6,2,1,129.0
8968,1,1,2,71.0
3827,4,2,5,9.0
4769,6,2,6,12.0
7870,3,1,0,
4590,5,2,3,67.0
4693,3,1,4,12.0
4461,2,3,6,32.0
2393,5,3,8,5.0
276,1,3,10,18.0
5283,5,1,3,4.0
9172,5,2,6,21.0
8291,3,3,3,14.0
4903,1,2,6,36.0
5551,6,3,10,17.0
3527,6,2,3,72.0
6589,2,3,0,
7557,2,3,7,48.0
6877,5,2,3,50.0
9531,4,3,7,1.0
9848,1,3,7,2.0
5848,3,2,10,21.0
4133,4,1,6,24.0
8182,2,1,7,11.0
5034,3,3,5,7.0
555,6,3,3,3.0
8115,4,2,5,59.0
3054,3,2,6,54.0
5212,3,2,5,12.0
6121,3,3,3,63.0
8391,6,1,0,
6863,4,2,10,24.0
4017,6,1,1,71.0
8817,4,2,0,
3977,1,3,8,11.0
9322,6,1,8,24.0
9255,6,2,6,18.0
1646,6,3,3,97.0
1398,4,3,4,35.0
4771,2,2,4,41.0
4760,5,1,2,14.0
6415,3,1,2,51.0
5974,4,2,10,8.0
9007,5,2,9,47.0
847,3,3,3,6.0
8567,3,2,1,53.0
9823,5,1,0,
3992,6,2,2,0.0
5453,5,3,7,32.0
8891,6,2,8,3.0
2235,1,3,6,32.0
9287,5,2,0,
2214,4,2,1,147.0
4148,2,3,4,31.0
9210,2,3,6,42.0
965,5,3,3,53.0
8269,3,1,10,5.0
7664,5,2,2,48.0
5289,1,1,1,37.0
3660,5,1,5,10.0
9609,6,1,7,5.0
6075,6,3,6,28.0
2605,2,1,8,39.0
6871,2,2,8,29.0
